HylemeID;SeqID;Hyleme;Hyleme-Type;Callaway Headings;Comment;Tale Title
2842;205;The spies tell the soldiers where the chief is.;single-point;;;
2843;205;The soldiers split up into two groups.;single-point;;;
2844;205;The first group goes to the chief’s hiding place.;single-point;;;
2845;205;The first group seizes the chief.;single-point;;;
2846;205;The first group does not kill the chief.;single-point;;;
2847;205;The first group does not want to carry a dead man.;single-point;;;
2848;205;The first group wants the chief to walk himself.;single-point;;;
2849;205;The captive chief’s army sees their chief.;single-point;;;
2850;205;The captive chief’s army is discouraged.;single-point;;;
2851;205;The captive chief’s army is scattered.;single-point;;;
2852;205;The soldiers capture the captive’s chief’s cattle.;single-point;;;
2853;205;The soldiers take the chief into their country.;single-point;;;
2854;205;The soldiers send a messenger to their chief.;single-point;;;
2855;205;The messenger tells the chief that they have the captive’s chief.;single-point;;;
2856;205;The chief prepares himself to meet the captive chief.;single-point;;;
2857;205;The chief fears the captive chief.;durative-initial;;;
2858;205;The chief fears the captive chief’s influence.;single-point;;;
2859;205;The chief calls a doctor.;single-point;;;
2860;205;The chief asks the doctor to strengthen him.;single-point;;;
2861;205;[The doctor strengthens the chief.];single-point;;;
2862;205;The chief gains confidence.;single-point;;;
2863;205;The captive chief is sitting on the ground.;single-point;;;
2864;205;The captive chief knows that he is about to die.;single-point;;;
2865;205;The chief jumps over the captive chief.;single-point;;;
2866;205;[The chief demonstrates his victory.];single-point;;;
2867;205;The chief kills the captive chief.;single-point;;;
2868;205;The chief eats small pieces of the captive chief’s body parts.;single-point;;;
2869;205;The chief may cut of the captive chief’s head.;single-point;;;
2870;205;The chief may display the captive chief’s head in his house.;single-point;;;
2871;205;The captive chief’s head gives the chief courage.;durative-resultative;;;
2872;205;[The doctor] places the captive chief’s flesh on a sherd.;single-point;;;
2873;205;[The doctor] mixes the captive chief’s flesh with king-medicine.;single-point;;;
2874;205;[The doctor] burns the captive chief’s flesh.;single-point;;;
2875;205;The captive chief’s flesh is charcoal.;durative-resultative;;;
2876;205;The chief eats the captive chief’s flesh with the tips of his fingers.;single-point;;;
2877;205;[The chief eats the other chief and the other chief’s cattle.];single-point;;;
2878;206;The captive chief’s head gives the chief courage.;durative-resultative;;;
2879;206;[One chief eating another tribe’s chief is a great humiliation to a tribe.];durative-constant;;;
2880;207;A country is suffering from famine.;durative-constant;An old woman lives at her son-in-law's kraal.;;Ugungqu-kubantwana 
2881;207;An old woman lives with her married daughter.;durative-constant;;;
2882;207;[The old woman lives in her son-in-law’s household.];durative-constant;;;
2883;207;The son-in-law offers the old woman [VERN].;single-point;;sour milk;
2884;207;The old woman refuses the [VERN].;single-point;;;
2885;207;The son-in-law offers the old woman cow-milk.;single-point;;;
2886;207;The old woman refuses the cow-milk.;single-point;;;
2887;207;The old woman says that she cannot drink from the son-in-law’s milk.;single-point;;;
2888;208;[The people of the kraal go out to dig.];single-point;She steals her children's milk.;;
2889;208;The old woman returns to her son-in-law’s kraal at noon.;single-point;;;
2890;208;The old woman goes into her son-in-law’s house.;single-point;;;
2891;208;[The [VERN] is stored in a calabash.];single-point;;;
2892;208;The old woman drinks the [VERN] in her son-in-law’s house.;single-point;;;
2893;208;The son-in-law tells his wife to go home.;single-point;;;
2894;208;The son-in-law tells his wife to boil maize.;single-point;;;
2895;208;The son-in-law tells his wife to mix maize and [VERN].;single-point;;;
2896;208;The wife goes home.;single-point;;;
2897;208;The wife boils the maize.;single-point;;;
2898;208;The son-in-law returns home.;single-point;;;
2899;208;The son-in-law finds no [VERN] in the calabash.;single-point;;;
2900;208;The son-in-law and his wife cry.;single-point;;;
2901;208;The children cry.;single-point;;;
2902;208;The son-in-law and his wife are hungry.;single-point;;;
2903;208;The children are hungry.;single-point;;;
2904;208;The son-in-law and his wife do not know who drinks the [VERN].;single-point;;;
2905;208;The son-in-law and his wife think a thief is stealing the [VERN].;single-point;;;
2906;208;[The old woman eats the son-in-law’s [VERN].];durative-constant;;;
2907;209;The son-in-law hides.;single-point;"The son-in-law detects her; and sets her an impossible task.";;
2908;209;The son-in-law sees the old woman eating the [VERN].;single-point;;;
2909;209;The old woman says that she stole the [VERN] for the first time.;single-point;;;
2910;209;The son-in-law sends the old woman to fetch water from a place where no frog cries.;single-point;;;
2911;210;The son-in-law gives the old woman a water vessel.;single-point;She sets out to fetch water from a pool where no frog cries.;;
2912;210;The old woman walks very far.;single-point;;;
2913;210;The old woman passes many rivers.;single-point;;;
2914;210;[The old woman always finds frogs near the rivers.];single-point;;;
2915;210;The old woman comes to a river.;single-point;;;
2916;210;The old woman asks if there is a frog in the river.;single-point;;;
2917;210;A frog answers.;single-point;;;
2918;210;[The old woman keeps walking.];single-point;;;
2919;210;The old woman comes to a river.;single-point;;;
2920;210;The old woman asks if there is a frog in the river.;single-point;;;
2921;210;A frog answers.;single-point;;;
2922;210;[The old woman keeps walking.];single-point;;;
2923;210;The old woman comes to a river.;single-point;;;
2924;210;The old woman asks if there is a frog in the river.;single-point;;;
2925;210;No frog answers.;single-point;;;
2926;210;The old woman collects water in her vessel.;single-point;;;
2927;210;A frog answers.;single-point;;;
2928;210;The old woman pours the water out.;single-point;;;
2929;210;The old woman is desperate.;durative-resultative;;;
2930;210;[The old woman does not think that the punishment is just.];single-point;;;
2931;211;The old woman reaches a large pool of water.;single-point;She reaches a pool of delicious water.;;
2932;211;Many shady trees surround the pool of water.;durative-constant;;;
2933;211;Many paths lead to the pool.;durative-constant;;;
2934;211;The old woman sits down.;single-point;;;
2935;211;The old woman asks if there is a frog in the pool.;single-point;;;
2936;211;No frog answers.;single-point;;;
2937;211;The old woman asks if there is a frog in the pool.;single-point;;;
2938;211;No frog answers.;single-point;;;
2939;211;The old woman collects water in her vessel.;single-point;;;
2940;211;The old woman drinks the water from the vessel.;single-point;;;
2941;211;The vessel is empty.;single-point;;;
2942;211;The water is very tasty.;durative-constant;;;
2943;211;The old woman collects water in her vessel.;single-point;;;
2944;211;The old woman drinks the water from the vessel.;single-point;;;
2945;211;The old woman cannot drink all the water.;single-point;;;
2946;211;The old woman is in pain from drinking so much water.;durative-resultative;;;
2947;212;The old woman wants to stand up.;durative-initial;The animals warn her of the arrival of Ugungqu-kubantwana.;;
2948;212;The old woman wants to leave.;durative-initial;;;
2949;212;The old woman cannot stand up.;single-point;;;
2950;212;The old woman drags herself and the water vessel into the shade of a tree.;single-point;;;
2951;212;The old woman cannot walk.;durative-constant;;;
2952;212;The old woman meets a rock-rabbit.;single-point;;;
2953;212;The rock-rabbit asks the old woman who is sitting in the shade of the king.;single-point;;;
2954;212;The old woman says that she cannot stand up.;single-point;;;
2955;212;The rock-rabbit tells the old woman that she will meet [PER].;single-point;;;
2956;212;The old woman [drags herself] to the pool of water.;single-point;;;
2957;212;The old woman drinks the water.;single-point;;;
2958;212;The old woman returns to the shade of the tree.;single-point;;;
2959;212;The old woman meets a duiker.;single-point;;small antelope;
2960;212;The duiker asks the old woman who is sitting in the shade of the king.;single-point;;;
2961;212;The old woman says that she cannot stand up.;single-point;;;
2962;212;The duiker tells the old woman that she will meet [PER].;single-point;;;
2963;212;The old woman meets a leopard.;single-point;;;
2964;212;The leopard asks the old woman who is sitting in the shade of the king.;single-point;;;
2965;212;The old woman says that she cannot stand up.;single-point;;;
2966;212;The leopard tells the old woman that she will meet [PER].;single-point;;;
2967;212;[The old woman meets many animals.];single-point;;;
2968;212;[All the animals ask the old woman who is sitting in the shade of the king.];single-point;;;
2969;212;[The old woman says that she cannot stand up.];single-point;;;
2970;212;[All the animals tell the old woman that she will meet [PER].];single-point;;;
2971;213;In the evening, the old woman hears a noise.;single-point;A huge animal arrives, and the old woman is alarmed.;;
2972;213;The old woman is scared.;durative-resultative;;;
2973;213;A large animal appears.;single-point;;;
2974;213;The animal is larger than any animal that the old woman ever saw.;durative-constant;;;
2975;213;All the animals say that this is [PER].;single-point;;;
2976;213;[PER] asks the old woman who is sitting in the shade of [PER].;single-point;;;
2977;213;[[PER] is the king.];durative-constant;;;
2978;213;The old woman is to weak to speak.;single-point;;;
2979;213;The old woman is about to die.;durative-resultative;;;
2980;213;[PER] asks the old woman who is sitting in the shade of [PER].;single-point;;;
2981;213;The old woman says that she cannot stand up.;single-point;;;
2982;213;[PER] tells the old woman that she will meet [PER].;single-point;;;
2983;214;The old woman drags herself to the pool of water.;single-point;Ugungqu orders the old woman to be eaten.;;
2984;214;The old woman drinks until the pool of water is almost empty.;single-point;;;
2985;214;[The pool of water is almost empty.];durative-resultative;;;
2986;214;The oribes are the officers of  [PER].;durative-constant;;;
2987;214;Hyenas are near the pool of water.;single-point;;;
2988;214;[PER] tells the [oribes and the hyenas] to eat the old woman.;single-point;;;
2989;214;The hyenas want to eat the old woman.;durative-resultative;;;
2990;214;The oribes want to wait until the old woman is fat.;durative-resultative;;;
2991;214;[PER] tells the [oribes and the hyenas] to eat the old woman.;single-point;;;
2992;214;[Night falls.];single-point;;;
2993;214;The oribes say that they want to eat the old woman in the morning.;single-point;;;
2994;215;[Some of] the animals sleep.;durative-initial;She is delivered by four oribes.;;
2995;215;Some animals stay awake to eat the old woman.;durative-initial;;;
2996;215;At midnight, all the animals sleep.;durative-initial;;;
2997;215;Four oribes are still awake.;durative-initial;;;
2998;215;Three oribes carry the old woman on their backs.;single-point;;;
2999;215;The fourth oribe carries the water vessel.;single-point;;;
3000;215;The oribes deliver the old woman to the village of her son-in-law.;single-point;;;
3001;215;The oribes return to the pool of water.;single-point;;;
3002;215;The oribes return before morning.;single-point;;;
3003;216;[Leopards, lions, hyenas and other wild animals like to eat humans.];durative-constant;The oribes contrive to throw suspicion on the hyenas.;;
3004;216;The oribes fear that the other animals will realise that they helped the old woman.;single-point;;;
3005;216;The oribes smear mud on the legs of the hyenas.;single-point;;;
3006;216;The oribes think that the other animals will think that the hyenas dragged the old woman away.;single-point;;;
3007;216;The oribes think that the other animals will think that the hyenas ate the old woman.;single-point;;;
3008;216;The oribes fear that the leopard will wake up if they smear mud on him.;single-point;;;
3009;216;The oribes clean themselves.;single-point;;;
3010;216;The oribes lay down.;single-point;;;
3011;216;[The oribes pretend to be asleep.];single-point;;;
3012;217;The animals wake up in the morning.;single-point;Ugungqu devours the hyenas.;;
3013;217;The animals want to kill the oribes.;single-point;;;
3014;217;The animals say the oribes wanted to spare the old woman.;single-point;;;
3015;217;The oribes say that [PER] will check all the animals’ feet.;single-point;;;
3016;217;The oribes say that the feet will be clean if the animals did not go anywhere.;single-point;;;
3017;217;The oribes say that the feet and legs will be muddy if the animals went away [at night.];single-point;;;
3018;217;[PER] agrees with the oribes.;single-point;;;
3019;217;The animals checks each other’s feet.;single-point;;;
3020;217;The animals find mud on the hyenas feet.;single-point;;;
3021;217;[The oribes blame the hyenas.];single-point;;;
3022;217;The oribes say that the hyenas ate the old woman.;single-point;;;
3023;217;The animals seize the hyenas.;single-point;;;
3024;217;The animals bring the hyenas to [PER].;single-point;;;
3025;217;[PER] eat the three hyenas.;single-point;;;
3026;218;The old woman waits at the border of the kraal.;single-point;The old woman is received by her son-in-law.;;
3027;218;One of the son-in-law’s men sees the old woman.;single-point;;;
3028;218;The son-in-law gets the old woman and her water vessel.;single-point;;;
3029;218;The son-in-law drinks [all] the water from the vessel.;single-point;;;
3030;219;The old woman tells her son-in-law to get the liver of an [VERN].;single-point;She sets her son a dangerous and difficult task.;baboon with human face;
3031;219;[The people of the kraal] prepare bread for the son-in-law’s journey.;single-point;;;
3032;219;[The journey is very far.];durative-constant;;;
3033;219;The son-in-law finds the [VERN] after a month.;single-point;;plural;
3034;219;The [VERN] are playing on the bank of a river.;durative-initial;;;
3035;219;The son-in-law approaches the [VERN] on his hand and feet.;single-point;;;
3036;219;[The son-in-law pretends to be an [VERN].];durative-resultative;;;
3037;219;The [VERN] think that the son-in-law is an [VERN].;single-point;;;
3038;219;A young [VERN] asks what king of an [VERN] the son-in-law is.;single-point;;;
3039;219;The young [VERN] says that the [VERN] has hair like a man.;single-point;;;
3040;219;The young [VERN] says that the [VERN] has small eyes like a man.;single-point;;;
3041;219;The young [VERN] says that the [VERN] has small ears like a man.;single-point;;;
3042;219;The young [VERN] says that the [VERN] has small nostrils like a man.;single-point;;;
3043;219;The old [VERN] says that they recognize [the son-in-law as] an [VERN].;single-point;;;
3044;219;The young [VERN] do not argue with the old [VERN].;single-point;;;
3045;219;The young [VERN] laugh at the old [VERN] behind their backs.;single-point;;;
3046;219;[The young [VERN] realise that the son-in-law is a man.];single-point;;;
3047;219;[The son-in-law follows the [VERN] home.];single-point;;;
3048;220;The [VERN] lives in a kraal.;durative-constant;The man is suspected and watched by the young izingogo.;;
3049;220;An old [VERN] grandmother lives in the kraal.;durative-constant;;;
3050;220;The [VERN] are going out to hunt.;single-point;;;
3051;220;The son-in-law says he does not want to go to hunt with the [VERN].;single-point;;;
3052;220;The son-in-law says that he is tired.;single-point;;;
3053;220;[The son-in-law stays in the kraal.];single-point;;;
3054;220;The young [VERN] say that they do not want to go to hunt.;single-point;;;
3055;220;The old [VERN] tell the young [VERN] to collect firewood while they are gone.;single-point;;;
3056;220;The young [VERN] say that they want to stay with the old grandmother.;single-point;;;
3057;220;[The young [VERN] do not collect firewood.];single-point;;;
3058;220;The old [VERN] return from the hunt.;single-point;;;
3059;220;The old [VERN] are angry.;durative-resultative;;;
3060;220;The young [VERN] are silent.;durative-resultative;;;
3061;220;The [VERN] prepare the meat.;single-point;;;
3062;220;The [VERN] eat.;single-point;;;
3063;220;The [VERN] go to sleep.;single-point;;;
3064;221;The [VERN] are going out to hunt.;single-point;He hunts with the izingogo.;;
3065;221;The son-in-law goes to hunt with the [VERN].;single-point;;;
3066;221;The young [VERN] collect firewood.;single-point;;;
3067;221;The son-in-law asks the [VERN] to set aside a leg of meat.;single-point;;;
3068;221;The son-in-law pretends to have a stomach-ache.;single-point;;;
3069;221;The son-in-law says he cannot eat meat right now.;single-point;;;
3070;221;The [VERN] set aside a leg of meat for the son-in-law.;single-point;;;
3071;221;The [VERN] go to sleep.;single-point;;;
3072;222;The [VERN] ask the son-in-law if his stomach still hurts.;single-point;He kills their grandmother, and runs off with her liver.;;
3073;222;The son-in-law tells the [VERN] that his stomach still hurts.;single-point;;;
3074;222;The [VERN] go to hunt.;single-point;;;
3075;222;The son-in-law stays in the kraal with the young izingo and the grandmother.;single-point;;;
3076;222;The son-in-law asks the young [PER] to get him some water.;single-point;;;
3077;222;[The son-in-law makes a hole into the water vessel.];single-point;;;
3078;222;The young [VERN] go to the river.;single-point;;;
3079;222;The water vessel leaks.;single-point;;;
3080;222;The young [VERN] take a long time to fetch the water.;single-point;;;
3081;222;The son-in-law kills the grandmother with a spear.;single-point;;;
3082;222;The son-in-law cuts the body of the grandmother open.;single-point;;;
3083;222;The son-in-law cuts the liver out of the body of the grandmother.;single-point;;;
3084;222;The son-in-law looks around;single-point;;;
3085;222;The son-in-law sees an [VERN].;single-point;;Fire-making tool;
3086;222;The son-in-law takes the [VERN].;single-point;;;
3087;222;The son-in-law leaves.;single-point;;;
3088;223;The young [VERN] return.;single-point;The young izingogo give the alarm.;;
3089;223;The young see the grandmother’s blood.;single-point;;;
3090;223;The blood is dry.;durative-constant;;;
3091;223;The young [VERN] enter the house of the grandmother.;single-point;;;
3092;223;The young [VERN] find the dead grandmother.;single-point;;;
3093;223;The young [VERN] cry.;single-point;;;
3094;223;The young [VERN] ask the old [VERN] what kind of [VERN] has eyes like a man. ;single-point;;;
3095;223;The old [VERN] ask the young [VERN] what happened.;single-point;;;
3096;223;The young [VERN] tells the old [VERN] that [the son-in-law] killed the grandmother.;single-point;;;
3097;223;The old [VERN] come running.;single-point;;;
3098;223;The old [VERN]  ask in which direction [the son-in-law] went.;single-point;;;
3099;223;The young [VERN] do not know in which direction [the son-in-law] went.;single-point;;;
3100;224;[The son-in-law leaves a trail of blood as he walks.];durative-initial;They pursue the murderer.;;
3101;224;The [VERN] follow the son-in-law.;single-point;;;
3102;224;The son-in-law sees the dust rising in the distance.;single-point;;;
3103;224;[The dust is a sign of the [VERN]’s pursuit.];durative-constant;;;
3104;224;The [VERN] are faster than the son-in-law.;durative-constant;;;
3105;224;The son-in-law realises that he cannot outrun the [VERN].;single-point;;;
3106;224;The son-in-law runs up a steep hill.;single-point;;;
3107;224;The son-in-law sees [dry] grass.;single-point;;;
3108;224;The son-in-law sets the grass on fire with the [VERN].;single-point;;;
3109;224;[[VERN] are scared of fire.];durative-constant;;;
3110;224;The fire surrounds the hill.;single-point;;;
3111;224;The [VERN] flee from the fire.;single-point;;;
3112;224;The son-in-law runs away.;single-point;;;
3113;225;The son-in-law goes to sleep.;single-point;He escapes.;;
3114;225;The son-in-law wakes up.;single-point;;;
3115;225;The son-in-law runs to another village.;single-point;;;
3116;225;The village is on the high-land.;durative-constant;;;
3117;225;[The son-in-law goes to sleep in the village.];single-point;;;
3118;225;The son-in-law wakes up.;single-point;;;
3119;225;The son-in-law runs away.;single-point;;;
3120;225;The son-in-law sees the [VERN] following him.;single-point;;;
3121;225;The [VERN] see the son-in-law.;single-point;;;
3122;225;The [VERN] run faster.;single-point;;;
3123;225;The son-in-law sets the grass on fire with the [VERN].;single-point;;;
3124;225;The [VERN] see the burning grass.;single-point;;;
3125;225;The [VERN] stop.;single-point;;;
3126;225;The son-in-law runs away.;single-point;;;
3127;225;The son-in-law runs for two more days.;single-point;;;
3128;225;[The son-in-law is almost home.];single-point;;;
3129;225;The son-in-law sees the [VERN] on the third day.;single-point;;;
3130;225;The son-in-law runs to the nearest village.;single-point;;;
3131;225;The [VERN] turn back.;single-point;;;
3132;226;The [VERN] reach their home.;single-point;The izingogo boil and eat their grandmother.;;
3133;226;[The [VERN] are scared they will starve.];durative-initial;;;
3134;226;The [VERN] boil their grandmother in a large pot.;single-point;;;
3135;226;The [VERN] boil their grandmother for an entire day.;single-point;;;
3136;226;The [VERN] take their grandmother out of the pot.;single-point;;;
3137;226;The [VERN] wait until their grandmother is cold.;single-point;;;
3138;226;The [VERN] eat their grandmother.;single-point;;;
3139;227;The son-in-law reaches home.;single-point;The son-in-law reaches home.;;
3140;227;The son-in-law gives the old woman the liver of the [VERN]’s grandmother.;single-point;;;
3141;227;The old woman praises the son-in-law.;single-point;;;
3142;228;[PER] is the mother of all animals.;durative-constant;;;Appendix (A). Ugungqu-kubantwana 
3143;228;[PER] is the chief of all animals.;durative-constant;;;
3144;228;The animals go to drink at the pool.;durative-constant;;;
3145;228;The animals leave water for [PER].;durative-constant;;;
3146;228;If [PER] drinks first, she will finish all the water.;durative-constant;;;
3147;228;If [PER] drinks first, there will be no water left for the animals.;durative-constant;;;
3148;228;[PER] is very large. ;durative-constant;;;
3149;228;[PER] has a whole country on one side of her body.;durative-constant;;;
3150;228;[PER] has rivers and great forests on the other side of her body.;durative-constant;;;
3151;228;The animals do not like to drink from the rivers on [PER]’s body. ;durative-constant;;;
3152;228;The water on [PER]’s body is common water.;durative-constant;;;
3153;228;The animals like to drink at the pool of water.;durative-constant;;;
3154;228;The pool of water is filled with milk.;durative-constant;;;
3155;228;The animals only drink from the pool of water.;durative-constant;;;
3156;228;[PER] makes a lot of noise when she walks.;durative-constant;;;
3157;228;[PER] makes “Gungqu, gungqu” when she walks.;durative-constant;;;
3158;228;The animals hear [PER] coming.;durative-constant;;;
3159;229;The [VERN] are men.;durative-initial;;;Appendix (B): the izingogo
3160;229;The [VERN] decide to live in the open country.;single-point;;;
3161;229;The [VERN] eat men.;durative-resultative;;;
3162;229;[The man is the son-in-law.];durative-constant;;;
3163;229;The man comes to the [VERN].;single-point;;;
3164;229;The man behaves like the [VERN].;single-point;;;
3165;229;The [old] [VERN] think that the man is an [VERN].;durative-resultative;;;
3166;229;The young [VERN] have a sharp mind.;durative-constant;;;
3167;229;The young [VERN] do not think that the man is an [VERN].;durative-resultative;;;
3168;229;The old [VERN] are angry.;durative-resultative;;;
3169;229;The old [VERN] beat the young [VERN].;single-point;;;
3170;229;The [VERN] play at the river.;durative-constant;;;
3171;229;The [VERN] jump.;durative-constant;;;
3172;229;The [VERN] test the man.;single-point;;;
3173;229;If the man cannot jump [as high as the [VERN]], the man is no [VERN].;single-point;;;
3174;229;The [VERN] eat red earth.;durative-constant;;;
3175;229;The [VERN] are light.;durative-constant;;;
3176;229;The [VERN] have tails.;durative-constant;;;
3177;229;The [VERN] walk on all fours.;durative-constant;;;
3178;229;The [VERN] talk like men.;durative-constant;;;
3179;230;[There are multiple tribes of the [ORG].];durative-constant;;;Ukuvela kwezimfene: the origin of baboons
3180;230;One of the tribes of the [ORG] becomes baboons.;single-point;;;
3181;230;The tribe is called the house of [PER].;durative-constant;;;
3182;230;The tribe does not like to dig.;durative-constant;;;
3183;230;The tribe likes to go to other tribes.;durative-constant;;;
3184;230;The tribe like to eat at other people’s houses.;durative-constant;;;
3185;230;The tribe collects food.;single-point;;;
3186;230;The tribe prepares bread.;single-point;;;
3187;230;The tribe boils the handles of digging-picks.;single-point;;;
3188;230;[The digging picks become soft.];single-point;;;
3189;230;The people of the tribe fasten the handles on their backs.;single-point;;;
3190;230;The tribe leaves their homes.;single-point;;;
3191;230;The digging picks grow into tails.;single-point;;;
3192;230;The hair of the people of the tribe grows all over their bodies.;single-point;;;
3193;230;The foreheads of the people of the tribe starts to grow.;single-point;;;
3194;230;The people of the tribe are baboons.;durative-resultative;;;
3195;230;The tribe lives in the wilderness.;durative-resultative;;;
3196;230;The tribe lives in [caves in] the rocks.;durative-resultative;;;
3197;230;When the men kill a baboon, they say they killed one of the [PER]’s men.;durative-resultative;;;
3198;231;The baboons are men of the [ORG].;durative-initial;Another version.;;
3199;231;The baboons come from the [ORG] nation.;durative-resultative;;;
3200;231;One of the man of the [ORG] is very lazy.;durative-initial;;;
3201;231;The man likes to eat what other people prepared.;durative-constant;;;
3202;231;Other people make fun of the man for his laziness.;durative-constant;;;
3203;231;The man ties the handle of his hoe to his back.;single-point;;;
3204;231;The man wants to become an animal.;durative-resultative;;;
3205;231;The man wants to steal food from men.;durative-resultative;;;
3206;231;The man sleeps in the open country.;durative-resultative;;;
3207;231;The man becomes a baboon.;durative-resultative;;;
3208;231;The baboon meets a man [herding cattle.];single-point;;;
3209;231;The man falls asleep.;single-point;;;
3210;231;The baboon enters the man’s garden.;single-point;;;
3211;231;The baboon eats until he is full.;single-point;;;
3212;231;The baboon breaks off a piece of reed.;single-point;;;
3213;231;The baboon climbs on top of the man’s watch house.;single-point;;;
3214;231;The baboon hits the man with the reed.;single-point;;;
3215;231;The man wakes up.;single-point;;;
3216;231;The baboon runs away.;single-point;;;
3217;231;The man’s garden is destroyed.;durative-resultative;;;
3218;231;The [ORG] still exist.;durative-constant;;;
3219;231;The people make fun of [ORG] people [because they are related to baboons.];durative-constant;;;
3220;232;[[PER]] has a brother.;durative-constant;;;Appendix (C): Izimu ela tolwa umasendeni. (The cannibal whom umasendeni received into his house)
3221;232;The brother is [PER].;durative-constant;;;
3222;232;A stranger visits [PER] in his house.;single-point;;;
3223;232;[PER] tells the stranger that there is no food.;single-point;;;
3224;232;[[PER]’s people suspect the stranger is a cannibal.];single-point;;;
3225;232;[[PER] does not believe the stranger is a cannibal.];durative-constant;;;
3226;232;The country is suffering from famine. ;durative-constant;;;
3227;232;The stranger stays with [PER] for a few days.;single-point;;;
3228;232;The stranger tells [PER] that he is sick.;single-point;;;
3229;232;[PER]’s mother is sick.;single-point;;;
3230;232;[[PER] and the other people of the kraal leave.];single-point;;;
3231;232;The stranger and [PER]’s mother stay in the house.;single-point;;;
3232;232;The stranger kills [PER]’s mother.;single-point;;;
3233;232;The stranger boils [PER]’s mother.;single-point;;;
3234;232;The stranger eats [PER]’s mother.;single-point;;;
3235;232;The stranger fills vessels with [PER]’s mother’s flesh.;single-point;;;
3236;232;The stranger leaves.;single-point;;;
3237;232;[PER] returns home.;single-point;;;
3238;232;[PER] finds the vessels with his mother’s flesh.;single-point;;;
3239;232;[PER] calls the other people.;single-point;;;
3240;232;[PER] buries his mother in the vessels.;single-point;;;
3241;233;A king has a daughter.;durative-constant;The birth of Umkxakaza.;;Umkxakaza-wakogingqwayo
3242;233;The daughter’s name is [PER].;durative-constant;;;
3243;233;[At the time of the daughter’s birth the king’s] army goes into batte.;single-point;;;
3244;233;The army rattles their weapons.;single-point;;;
3245;233;The daughter’s name is [PER] because of the rattling of the weapons.;durative-resultative;;;
3246;233;The army kills many people.;single-point;;;
3247;233;[The army] rolls the dead people together on the ground.;single-point;;;
3248;233;The daughter’s name is [PER] because of the rolling of the dead people.;durative-resultative;;;
3249;233;The king has another daughter.;durative-constant;;;
3250;233;The other daughter’s name is [PER].;durative-constant;;;
3251;233;[PER] resembles brass.;durative-constant;;;
3252;233;[[PER]’s skin is shining.];durative-constant;;;
3253;234;The king promises [PER] many cattle when she comes of age.;durative-constant;Her father's rash promise.;;
3254;234;The king promises [PER] that he will raid foreign nations for her when she comes of age.;durative-constant;;;
3255;234;The king promises [PER] that the sun will be darkened when she comes of age.;durative-constant;Umkxakaza's maturity.;;
3256;235;[PER] is out in the open country with a group of young women.;single-point;;;
3257;235;[PER] comes of age.;single-point;;;
3258;235;The young women are very happy.;durative-resultative;;;
3259;235;The young women tell the village that [PER] has come of age. ;single-point;;;
3260;235;The young women go to plunder the village.;single-point;The size of the town in which she dwelt.;;
3261;236;[PER] lives in a huge town.;durative-constant;;;
3262;236;The rows of town houses cannot be counted.;durative-constant;;;
3263;236;If a man shouts from the middle of the cattle-pen, the people on the other side [of the cattle-pen] cannot hear him.;durative-constant;;;
3264;236;If a man stands on top of the village, he will think that the village is multiple villages.;durative-constant;Umkxakaza despises her father's offering.;;
3265;237;The young women return to [PER].;single-point;;;
3266;237;The king selects twenty cattle.;single-point;;;
3267;237;The king sends the cattle to [PER].;single-point;;;
3268;237;[PER] says that she does not see anything.;single-point;;;
3269;237;[The herd of cattle is too small for [PER].];single-point;;;
3270;237;[The people] send the cattle back home.;single-point;;;
3271;237;The king selects fourty cattle.;single-point;;;
3272;237;The king sends the cattle to [PER].;single-point;;;
3273;237;[PER] says that she does not see anything.;single-point;;;
3274;237;[The herd of cattle is too small for [PER].];single-point;;;
3275;237;[The people] send the cattle back home.;single-point;;;
3276;237;The king selects hundred cattle.;single-point;;;
3277;237;The king sends the cattle to [PER].;single-point;;;
3278;237;[PER] says that she still sees the sun.;single-point;;;
3279;237;[The herd of cattle is too small for [PER].];durative-resultative;;;
3280;237;[The people] send the cattle back home.;single-point;A larger offering is made, but still despised.;;
3281;237;The young women return home.;single-point;;;
3282;238;All the men of the king’s tribe take cattle [from the king’s herd].;single-point;;;
3283;238;The king selects two hundred cattle.;single-point;;;
3284;238;The king sends the cattle to [PER].;single-point;;;
3285;238;[PER] says that she still sees the sun.;single-point;;;
3286;238;[The herd of cattle is too small for [PER].];single-point;;;
3287;238;[The people] send the cattle back home.;single-point;;;
3288;238;[PER] does not return home.;single-point;;;
3289;238;The king’s men collect all the cattle from the king’s nation.;single-point;;;
3290;238;The king sends all the cattle to [PER].;single-point;;;
3291;238;[PER] says that she still sees the sun.;single-point;;;
3292;238;[The herd of cattle is too small for [PER].];single-point;;;
3293;238;[The people] send the cattle back home.;single-point;;;
3294;238;The king raises an army.;single-point;Again she despises a still larger offering.;;
3295;238;The king send his army to foreign nations.;single-point;;;
3296;238;The king tells his army to steal the cattle of the foreign nations.;single-point;;;
3297;238;The king’s army brings back the cattle of the foreign nations.;single-point;;;
3298;238;The king sends the cattle to [PER].;single-point;;;
3299;238;[PER] says that she still sees the sun.;single-point;;;
3300;238;[The herd of cattle is too small for [PER].];single-point;;;
3301;238;[The people] send the cattle back home.;single-point;;;
3302;238;The king sends another army to foreign nations.;single-point;;;
3303;238;The king’s army brings back thousands of cattle of the foreign nations.;single-point;;;
3304;238;The king sends the cattle to [PER].;single-point;;;
